,NL -> BE,DE -> BE,FR -> BE,UK -> BE
2020-01-29 6:00,0,0,326,0
2020-01-29 7:00,0,0,412,0
2020-01-29 8:00,0,3880,0,0
2020-01-29 9:00,0,4008,0,0
2020-01-29 10:00,0,3856,31,0
2020-01-29 11:00,0,0,572,0
2020-01-29 12:00,0,2559,0,0
2020-01-29 13:00,0,152,60,0
2020-01-29 14:00,0,27,972,0
2020-01-29 15:00,0,4,1659,0
2020-01-29 16:00,0,0,1994,0
2020-01-29 17:00,0,26,2047,0
2020-01-29 18:00,38,123,1188,0
2020-01-29 19:00,0,1556,188,0
2020-01-29 20:00,3,1709,0,0
2020-01-29 21:00,0,2286,0,0
2020-01-29 22:00,0,2568,0,0
2020-01-29 23:00,0,2763,306,0
2020-01-30 0:00,0,2874,1382,0
2020-01-30 1:00,0,3959,1830,0
2020-01-30 2:00,0,2920,1794,0
2020-01-30 3:00,0,2029,2216,0
2020-01-30 4:00,0,0,2519,0
2020-01-30 5:00,0,0,1956,0
2020-01-30 6:00,0,0,762,2471
2020-01-30 7:00,0,0,200,2621
2020-01-30 8:00,0,2,856,0
2020-01-30 9:00,0,5,1225,0
2020-01-30 10:00,0,10,1898,0
2020-01-30 11:00,0,0,1892,0
2020-01-30 12:00,0,0,1285,0
2020-01-30 13:00,0,0,1401,0
2020-01-30 14:00,0,0,1846,0
2020-01-30 15:00,0,0,2203,0
2020-01-30 16:00,0,0,2679,0
2020-01-30 17:00,0,0,2496,0
2020-01-30 18:00,0,0,1511,0
2020-01-30 19:00,0,22,672,0
2020-01-30 20:00,0,0,747,0
2020-01-30 21:00,0,0,564,0
2020-01-30 22:00,0,0,97,0
2020-01-30 23:00,0,4,48,0
2020-01-31 0:00,0,0,229,0
2020-01-31 1:00,0,0,722,0
2020-01-31 2:00,0,0,970,0
2020-01-31 3:00,0,0,1724,0
2020-01-31 4:00,0,0,1990,0
2020-01-31 5:00,0,0,1810,0
2020-01-31 6:00,0,68,1256,0
2020-01-31 7:00,0,958,705,0
2020-01-31 8:00,0,2412,354,0
2020-01-31 9:00,0,1476,218,0
2020-01-31 10:00,168,1216,0,0
2020-01-31 11:00,372,1282,0,0
2020-01-31 12:00,390,732,0,0
2020-01-31 13:00,59,964,0,0
2020-01-31 14:00,0,92,880,0
2020-01-31 15:00,0,4,1827,0
2020-01-31 16:00,0,0,2368,0
2020-01-31 17:00,0,0,2438,0
2020-01-31 18:00,0,377,1864,0
2020-01-31 19:00,0,1317,1060,0
2020-01-31 20:00,102,266,748,0
2020-01-31 21:00,0,0,1051,0
2020-01-31 22:00,10,879,857,0
2020-01-31 23:00,326,1496,413,0
2020-02-01 0:00,0,114,981,0
2020-02-01 1:00,0,77,1750,0
2020-02-01 2:00,0,0,2055,0
2020-02-01 3:00,0,1974,2333,0
2020-02-01 4:00,0,3909,2295,0
2020-02-01 5:00,0,1646,1987,0
2020-02-01 6:00,608,2676,621,0
2020-02-01 7:00,1160,2726,0,0
2020-02-01 8:00,570,2098,291,0
2020-02-01 9:00,587,2021,373,0
2020-02-01 10:00,418,1478,532,0
2020-02-01 11:00,246,1206,564,0
2020-02-01 12:00,523,759,416,0
2020-02-01 13:00,195,0,903,0
2020-02-01 14:00,0,164,1315,0
2020-02-01 15:00,8,0,1964,0
2020-02-01 16:00,0,0,2031,0
2020-02-01 17:00,0,0,2302,0
2020-02-01 18:00,98,11,922,0
2020-02-01 19:00,131,40,411,0
2020-02-01 20:00,378,100,751,0
2020-02-01 21:00,315,10,1327,0
2020-02-01 22:00,478,112,1330,0
2020-02-01 23:00,918,320,928,0
2020-02-02 0:00,266,348,1607,0
2020-02-02 1:00,5,0,2028,0
2020-02-02 2:00,0,0,2419,0
2020-02-02 3:00,0,0,2834,0
2020-02-02 4:00,0,0,3112,0
2020-02-02 5:00,0,0,2182,0
2020-02-02 6:00,0,0,2033,0
2020-02-02 7:00,0,0,2094,0
2020-02-02 8:00,0,0,2514,0
2020-02-02 9:00,0,0,3092,0
2020-02-02 10:00,0,0,3316,0
2020-02-02 11:00,0,0,3116,0
2020-02-02 12:00,0,0,2941,0
2020-02-02 13:00,0,0,2926,0
2020-02-02 14:00,0,0,2586,0
2020-02-02 15:00,0,0,2510,0
2020-02-02 16:00,0,0,2610,0
2020-02-02 17:00,0,0,2405,0
2020-02-02 18:00,257,0,1269,0
2020-02-02 19:00,315,0,700,0
2020-02-02 20:00,0,0,1191,0
2020-02-02 21:00,0,0,2094,0
2020-02-02 22:00,0,0,1655,0
2020-02-02 23:00,0,0,1562,0
2020-02-03 0:00,0,0,2653,0
2020-02-03 1:00,0,0,2070,0
2020-02-03 2:00,0,0,1853,0
2020-02-03 3:00,0,0,1991,0
2020-02-03 4:00,0,0,1852,0
2020-02-03 5:00,0,0,1833,0
2020-02-03 6:00,0,0,1396,0
2020-02-03 7:00,1,0,767,0
2020-02-03 8:00,10,29,1051,0
2020-02-03 9:00,0,1551,1629,0
2020-02-03 10:00,0,657,2472,0
2020-02-03 11:00,0,0,3396,0
2020-02-03 12:00,0,0,2740,0
2020-02-03 13:00,0,0,3044,0
2020-02-03 14:00,0,0,2885,0
2020-02-03 15:00,0,0,2838,0
2020-02-03 16:00,0,495,2301,0
2020-02-03 17:00,0,932,1938,0
2020-02-03 18:00,281,2809,0,0
2020-02-03 19:00,562,4059,0,0
2020-02-03 20:00,139,3968,0,0
2020-02-03 21:00,83,2125,0,0
2020-02-03 22:00,267,3940,0,0
2020-02-03 23:00,638,3986,0,0
2020-02-04 0:00,686,3594,0,0
2020-02-04 1:00,486,3082,0,0
2020-02-04 2:00,217,3076,0,0
2020-02-04 3:00,53,2384,0,0
2020-02-04 4:00,170,1685,82,0
2020-02-04 5:00,139,3671,0,0
2020-02-04 6:00,1495,2286,0,0
2020-02-04 7:00,1688,3943,0,0
2020-02-04 8:00,1784,2083,0,0
2020-02-04 9:00,1347,3297,0,0
2020-02-04 10:00,906,3446,0,0
2020-02-04 11:00,1298,1495,0,0
2020-02-04 12:00,1332,849,0,0
2020-02-04 13:00,1065,0,0,0
2020-02-04 14:00,526,0,0,0
2020-02-04 15:00,168,0,848,0
2020-02-04 16:00,0,0,1446,0
2020-02-04 17:00,0,0,1572,0
2020-02-04 18:00,252,0,790,0
2020-02-04 19:00,730,0,0,0
2020-02-04 20:00,976,388,0,0
2020-02-04 21:00,841,406,0,0
2020-02-04 22:00,1102,1752,0,0
2020-02-04 23:00,1334,2873,0,0
2020-02-05 0:00,1524,847,0,0
2020-02-05 1:00,1450,178,0,0
2020-02-05 2:00,1108,553,0,0
2020-02-05 3:00,481,177,541,0
2020-02-05 4:00,67,0,1076,0
2020-02-05 5:00,361,0,558,0
2020-02-05 6:00,971,0,52,0
2020-02-05 7:00,1130,731,0,0
2020-02-05 8:00,964,518,99,0
2020-02-05 9:00,1167,1878,0,0
2020-02-05 10:00,1235,1562,0,0
2020-02-05 11:00,981,1594,0,0
2020-02-05 12:00,1088,1513,0,0
2020-02-05 13:00,961,689,0,0
2020-02-05 14:00,775,72,429,0
2020-02-05 15:00,697,26,944,0
2020-02-05 16:00,708,16,1416,0
2020-02-05 17:00,775,109,1669,0
2020-02-05 18:00,1410,1614,780,0
2020-02-05 19:00,2156,2114,0,0
2020-02-05 20:00,2434,2416,0,0
2020-02-05 21:00,2250,1592,0,0
2020-02-05 22:00,1284,2904,0,0
2020-02-05 23:00,924,2761,400,0
2020-02-06 0:00,45,1934,1196,0
2020-02-06 1:00,0,2006,1359,0
2020-02-06 2:00,0,1528,1528,0
2020-02-06 3:00,0,0,2131,0
2020-02-06 4:00,0,0,2451,0
2020-02-06 5:00,0,0,2287,0
2020-02-06 6:00,0,376,1659,0
2020-02-06 7:00,0,887,1005,0
2020-02-06 8:00,24,1205,854,0
2020-02-06 9:00,42,1155,589,0
2020-02-06 10:00,107,1204,404,0
2020-02-06 11:00,428,6,417,0
2020-02-06 12:00,527,1367,0,0
2020-02-06 13:00,613,727,0,0
2020-02-06 14:00,483,507,0,0
2020-02-06 15:00,222,0,226,0
2020-02-06 16:00,0,0,367,0
2020-02-06 17:00,4,0,194,0
2020-02-06 18:00,439,322,0,0
2020-02-06 19:00,665,1616,0,0
2020-02-06 20:00,704,0,0,0
2020-02-06 21:00,253,1096,0,0
2020-02-06 22:00,368,558,0,0
2020-02-06 23:00,482,1572,0,0
2020-02-07 0:00,24,606,0,0
2020-02-07 1:00,205,1846,0,0
2020-02-07 2:00,31,1808,0,0
2020-02-07 3:00,0,173,0,0
2020-02-07 4:00,0,920,0,0
2020-02-07 5:00,0,1777,0,0
2020-02-07 6:00,0,3598,0,0
2020-02-07 7:00,0,2184,0,0
2020-02-07 8:00,209,0,0,0
2020-02-07 9:00,655,97,0,0
2020-02-07 10:00,1040,163,0,0
2020-02-07 11:00,1191,690,0,0
2020-02-07 12:00,1124,3359,0,0
2020-02-07 13:00,1246,305,0,0
2020-02-07 14:00,1023,575,0,0
2020-02-07 15:00,844,675,0,0
2020-02-07 16:00,1033,826,0,0
2020-02-07 17:00,1438,659,0,0
2020-02-07 18:00,1998,3395,0,0
2020-02-07 19:00,1748,4009,0,0
2020-02-07 20:00,1480,3974,0,0
2020-02-07 21:00,1429,2468,0,0
2020-02-07 22:00,1090,3960,0,0
2020-02-07 23:00,1382,3375,0,0
2020-02-08 0:00,1314,3804,0,0
2020-02-08 1:00,1275,3938,0,0
2020-02-08 2:00,1998,543,0,0
2020-02-08 3:00,1615,0,0,0
2020-02-08 4:00,1533,0,0,0
2020-02-08 5:00,2126,0,0,0
2020-02-08 6:00,1900,3613,0,0
2020-02-08 7:00,2599,3002,0,0
2020-02-08 8:00,2351,2812,0,0
2020-02-08 9:00,2618,3299,0,0
2020-02-08 10:00,2872,3057,0,0
2020-02-08 11:00,2806,2086,0,0
2020-02-08 12:00,2698,1659,0,0
2020-02-08 13:00,2377,2820,0,0
2020-02-08 14:00,2560,1951,0,0
2020-02-08 15:00,2442,2551,0,0
2020-02-08 16:00,2340,2172,0,0
2020-02-08 17:00,2402,949,0,0
2020-02-08 18:00,2835,2669,0,0
2020-02-08 19:00,2608,2868,0,0
2020-02-08 20:00,2271,3192,0,0
2020-02-08 21:00,2309,1484,0,0
2020-02-08 22:00,2153,2930,0,0
2020-02-08 23:00,2439,2677,0,0
2020-02-09 0:00,2117,3409,0,0
2020-02-09 1:00,2406,2923,0,0
2020-02-09 2:00,2521,2721,0,0
2020-02-09 3:00,2398,1644,0,0
2020-02-09 4:00,2597,650,0,0
2020-02-09 5:00,2433,486,0,0
2020-02-09 6:00,2385,2463,0,0
2020-02-09 7:00,2594,1562,0,0
2020-02-09 8:00,2220,0,0,0
2020-02-09 9:00,2887,0,0,0
2020-02-09 10:00,2373,1491,0,0
2020-02-09 11:00,2647,0,0,0
2020-02-09 12:00,2611,0,0,0
2020-02-09 13:00,2488,0,0,0
2020-02-09 14:00,2052,0,0,0
2020-02-09 15:00,1427,515,0,0
2020-02-09 16:00,1473,0,0,0
2020-02-09 17:00,1054,0,0,0
2020-02-09 18:00,1441,0,0,0
2020-02-09 19:00,1643,0,0,0
2020-02-09 20:00,1492,0,0,0
2020-02-09 21:00,1330,0,0,0
2020-02-09 22:00,1516,2784,0,0
2020-02-09 23:00,1698,2980,0,0
2020-02-10 0:00,2322,320,0,0
2020-02-10 1:00,2082,0,0,0
2020-02-10 2:00,1992,0,0,0
2020-02-10 3:00,1733,0,0,0
2020-02-10 4:00,1579,0,0,0
2020-02-10 5:00,1553,0,0,0
2020-02-10 6:00,1168,0,0,0
2020-02-10 7:00,673,0,0,0
2020-02-10 8:00,477,0,0,0
2020-02-10 9:00,912,0,0,0
2020-02-10 10:00,1200,0,0,0
2020-02-10 11:00,1510,0,0,0
2020-02-10 12:00,1644,0,0,0
2020-02-10 13:00,1570,0,0,0
2020-02-10 14:00,1189,0,0,0
2020-02-10 15:00,986,0,0,0
2020-02-10 16:00,1237,0,0,0
2020-02-10 17:00,1167,0,0,0
2020-02-10 18:00,1794,1314,0,0
2020-02-10 19:00,2195,1766,0,0
2020-02-10 20:00,2356,2073,0,0
2020-02-10 21:00,2055,984,0,0
2020-02-10 22:00,2374,1281,0,0
2020-02-10 23:00,2551,2523,0,0
2020-02-11 0:00,2317,3346,0,0
2020-02-11 1:00,2288,3990,0,0
2020-02-11 2:00,2172,3984,0,0
2020-02-11 3:00,1894,2793,0,0
2020-02-11 4:00,1844,0,0,0
2020-02-11 5:00,1562,0,0,0
2020-02-11 6:00,1199,0,0,0
2020-02-11 7:00,218,0,0,546
2020-02-11 8:00,209,0,0,0
2020-02-11 9:00,123,633,0,0
2020-02-11 10:00,187,0,0,0
2020-02-11 11:00,646,0,0,0
2020-02-11 12:00,507,0,0,0
2020-02-11 13:00,464,0,0,0
2020-02-11 14:00,47,0,0,0
2020-02-11 15:00,0,0,554,0
2020-02-11 16:00,0,0,1263,0
2020-02-11 17:00,0,0,930,0
2020-02-11 18:00,526,0,0,0
2020-02-11 19:00,902,0,0,0
2020-02-11 20:00,924,1174,0,0
2020-02-11 21:00,1248,183,0,0
2020-02-11 22:00,1629,949,0,0
2020-02-11 23:00,1740,3781,0,0
2020-02-12 0:00,2511,147,0,0
2020-02-12 1:00,1835,471,0,0
2020-02-12 2:00,1794,258,0,0
2020-02-12 3:00,1878,0,0,0
2020-02-12 4:00,1275,0,0,0
2020-02-12 5:00,879,0,0,0
2020-02-12 6:00,556,0,0,0
2020-02-12 7:00,319,0,0,0
2020-02-12 8:00,0,0,0,1232
2020-02-12 9:00,481,0,0,0
2020-02-12 10:00,661,0,0,0
2020-02-12 11:00,654,0,0,0
2020-02-12 12:00,721,0,0,0
2020-02-12 13:00,636,0,0,0
2020-02-12 14:00,522,0,0,0
2020-02-12 15:00,55,0,0,0
2020-02-12 16:00,150,128,0,0
2020-02-12 17:00,66,214,0,0
2020-02-12 18:00,961,586,0,0
2020-02-12 19:00,2323,566,0,0
2020-02-12 20:00,2320,475,0,0
2020-02-12 21:00,2412,394,0,0
2020-02-12 22:00,2812,186,0,0
2020-02-12 23:00,1874,1099,0,0
2020-02-13 0:00,1291,757,0,0
2020-02-13 1:00,1180,647,0,0
2020-02-13 2:00,1037,2,0,0
2020-02-13 3:00,420,983,0,0
2020-02-13 4:00,219,0,0,0
2020-02-13 5:00,109,0,0,704
2020-02-13 6:00,234,1348,0,0
2020-02-13 7:00,1413,0,0,0
2020-02-13 8:00,866,0,0,0
2020-02-13 9:00,1124,116,0,0
2020-02-13 10:00,2053,341,0,0
2020-02-13 11:00,2074,473,0,0
2020-02-13 12:00,2095,516,0,0
2020-02-13 13:00,1723,260,0,0
2020-02-13 14:00,1233,152,0,0
2020-02-13 15:00,1026,16,0,0
2020-02-13 16:00,872,0,0,0
2020-02-13 17:00,451,0,0,0
2020-02-13 18:00,945,2215,0,0
2020-02-13 19:00,1914,186,0,0
2020-02-13 20:00,1469,4112,0,0
2020-02-13 21:00,973,3980,0,0
2020-02-13 22:00,1691,1391,0,0
2020-02-13 23:00,1540,3988,0,0
2020-02-14 0:00,2327,251,0,0
2020-02-14 1:00,1981,297,0,0
2020-02-14 2:00,1667,142,0,536
2020-02-14 3:00,463,2292,0,0
2020-02-14 4:00,17,1354,0,51
2020-02-14 5:00,0,825,0,736
2020-02-14 6:00,699,0,0,0
2020-02-14 7:00,1030,39,0,0
2020-02-14 8:00,1391,156,0,0
2020-02-14 9:00,1983,355,0,0
2020-02-14 10:00,2278,473,0,0
2020-02-14 11:00,1986,236,0,0
2020-02-14 12:00,1626,92,0,0
2020-02-14 13:00,1140,0,0,0
2020-02-14 14:00,365,562,0,0
2020-02-14 15:00,407,862,0,0
2020-02-14 16:00,747,980,0,0
2020-02-14 17:00,1099,2639,0,0
2020-02-14 18:00,1868,2209,0,0
2020-02-14 19:00,2041,1822,0,0
2020-02-14 20:00,1837,593,0,0
2020-02-14 21:00,1296,1683,0,0
2020-02-14 22:00,1559,1002,0,0
2020-02-14 23:00,2166,485,0,0
2020-02-15 0:00,1075,2337,0,0
2020-02-15 1:00,1321,1027,0,0
2020-02-15 2:00,1249,1326,0,0
2020-02-15 3:00,862,1364,0,0
2020-02-15 4:00,552,1633,0,0
2020-02-15 5:00,223,3831,0,0
2020-02-15 6:00,2232,334,0,0
2020-02-15 7:00,2544,466,0,0
2020-02-15 8:00,2118,150,0,0
2020-02-15 9:00,2685,329,0,0
2020-02-15 10:00,2635,389,0,0
2020-02-15 11:00,2354,208,0,0
2020-02-15 12:00,2171,276,0,0
2020-02-15 13:00,2372,287,0,0
2020-02-15 14:00,1094,3822,0,0
2020-02-15 15:00,475,3638,0,0
2020-02-15 16:00,483,3157,0,0
2020-02-15 17:00,267,3355,0,0
2020-02-15 18:00,627,3975,0,0
2020-02-15 19:00,1069,2980,0,0
2020-02-15 20:00,428,3901,0,0
2020-02-15 21:00,476,51,0,0
2020-02-15 22:00,696,1315,0,0
2020-02-15 23:00,563,1788,0,0
2020-02-16 0:00,320,364,0,0
2020-02-16 1:00,0,0,0,0
2020-02-16 2:00,0,0,329,0
2020-02-16 3:00,0,0,968,0
2020-02-16 4:00,0,0,735,1955
2020-02-16 5:00,0,0,185,2587
2020-02-16 6:00,0,0,0,1766
2020-02-16 7:00,0,0,0,0
2020-02-16 8:00,0,0,0,1512
2020-02-16 9:00,0,0,0,0
2020-02-16 10:00,0,0,0,0
2020-02-16 11:00,70,0,0,0
2020-02-16 12:00,104,0,0,0
2020-02-16 13:00,0,3758,0,0
2020-02-16 14:00,8,372,0,0
2020-02-16 15:00,0,3901,0,0
2020-02-16 16:00,0,4006,0,0
2020-02-16 17:00,0,3852,0,0
2020-02-16 18:00,437,107,0,0
2020-02-16 19:00,1512,360,0,0
2020-02-16 20:00,1521,343,0,0
2020-02-16 21:00,958,39,0,0
2020-02-16 22:00,1081,184,0,0
2020-02-16 23:00,560,173,0,0
2020-02-17 0:00,334,488,0,0
2020-02-17 1:00,581,267,0,0
2020-02-17 2:00,63,943,0,0
2020-02-17 3:00,0,1420,0,0
2020-02-17 4:00,0,0,0,0
2020-02-17 5:00,0,1384,0,0
2020-02-17 6:00,0,3861,0,0
2020-02-17 7:00,0,3395,0,0
2020-02-17 8:00,0,3909,0,0
2020-02-17 9:00,0,4005,0,0
2020-02-17 10:00,0,3982,0,0
2020-02-17 11:00,0,3899,0,0
2020-02-17 12:00,0,3984,0,0
2020-02-17 13:00,0,4007,0,0
2020-02-17 14:00,0,3859,0,0
2020-02-17 15:00,0,0,348,0
2020-02-17 16:00,0,0,410,0
2020-02-17 17:00,0,0,48,0
2020-02-17 18:00,10,672,0,0
2020-02-17 19:00,659,150,0,0
2020-02-17 20:00,343,94,0,0
2020-02-17 21:00,424,0,0,0
2020-02-17 22:00,404,0,0,0
2020-02-17 23:00,515,0,0,0
2020-02-18 0:00,512,0,0,0
2020-02-18 1:00,107,0,0,0
2020-02-18 2:00,0,0,0,1110
2020-02-18 3:00,0,0,30,615
2020-02-18 4:00,0,0,688,251
2020-02-18 5:00,0,0,236,2129
2020-02-18 6:00,0,0,138,1179
2020-02-18 7:00,0,0,520,0
2020-02-18 8:00,0,0,24,0
2020-02-18 9:00,0,3838,0,0
2020-02-18 10:00,0,3927,0,0
2020-02-18 11:00,0,4222,0,0
2020-02-18 12:00,0,4048,0,0
2020-02-18 13:00,0,4002,0,0
2020-02-18 14:00,0,3780,0,0
2020-02-18 15:00,0,3990,10,0
2020-02-18 16:00,0,3953,133,0
2020-02-18 17:00,0,4273,0,0
2020-02-18 18:00,1135,4553,0,0
2020-02-18 19:00,1919,4476,0,0
2020-02-18 20:00,1595,3980,0,0
2020-02-18 21:00,956,4051,0,0
2020-02-18 22:00,1168,3916,0,0
2020-02-18 23:00,1122,3992,0,0
2020-02-19 0:00,1185,3393,0,0
2020-02-19 1:00,805,3711,0,0
2020-02-19 2:00,441,3923,0,0
2020-02-19 3:00,217,1710,0,0
2020-02-19 4:00,0,3877,0,0
2020-02-19 5:00,32,593,0,0
2020-02-19 6:00,0,3826,0,79
2020-02-19 7:00,722,0,0,0
2020-02-19 8:00,925,0,0,0
2020-02-19 9:00,720,2459,0,0
2020-02-19 10:00,872,2773,0,0
2020-02-19 11:00,768,2934,0,0
2020-02-19 12:00,547,2885,0,0
2020-02-19 13:00,194,3755,0,0
2020-02-19 14:00,0,3690,0,0
2020-02-19 15:00,0,1792,0,0
2020-02-19 16:00,0,0,765,0
2020-02-19 17:00,0,0,1178,0
2020-02-19 18:00,260,0,517,0
2020-02-19 19:00,753,0,0,0
2020-02-19 20:00,581,0,0,0
2020-02-19 21:00,98,0,0,0
2020-02-19 22:00,239,68,0,0
2020-02-19 23:00,22,0,0,0
2020-02-20 0:00,0,0,0,0
2020-02-20 1:00,0,0,0,0
2020-02-20 2:00,0,0,28,0
2020-02-20 3:00,0,0,576,0
2020-02-20 4:00,0,0,912,0
2020-02-20 5:00,0,0,910,0
2020-02-20 6:00,0,1299,459,0
2020-02-20 7:00,0,0,1039,0
2020-02-20 8:00,0,0,327,0
2020-02-20 9:00,0,27,290,0
2020-02-20 10:00,0,0,451,0
2020-02-20 11:00,0,0,0,0
2020-02-20 12:00,0,0,0,0
2020-02-20 13:00,0,0,75,0
2020-02-20 14:00,0,0,767,0
2020-02-20 15:00,0,0,1695,0
2020-02-20 16:00,0,0,1888,0
2020-02-20 17:00,0,0,2136,0
2020-02-20 18:00,0,0,593,0
2020-02-20 19:00,0,0,0,0
2020-02-20 20:00,0,0,86,0
2020-02-20 21:00,0,0,284,0
2020-02-20 22:00,0,98,0,0
2020-02-20 23:00,0,196,0,0
2020-02-21 0:00,0,5,0,0
2020-02-21 1:00,0,30,0,0
2020-02-21 2:00,0,0,0,0
2020-02-21 3:00,0,0,0,0
2020-02-21 4:00,0,0,139,0
2020-02-21 5:00,0,0,417,0
2020-02-21 6:00,0,0,561,0
2020-02-21 7:00,0,0,401,0
2020-02-21 8:00,0,0,127,0
2020-02-21 9:00,0,89,0,0
2020-02-21 10:00,0,32,0,0
2020-02-21 11:00,0,118,0,0
2020-02-21 12:00,0,184,0,0
2020-02-21 13:00,0,0,0,0
2020-02-21 14:00,0,0,1036,0
2020-02-21 15:00,0,0,2134,0
2020-02-21 16:00,0,0,2580,0
2020-02-21 17:00,0,0,3144,0
2020-02-21 18:00,0,7,2456,0
2020-02-21 19:00,0,1040,1392,0
2020-02-21 20:00,0,1412,1290,0
2020-02-21 21:00,0,3,1025,0
2020-02-21 22:00,0,99,544,0
2020-02-21 23:00,0,184,158,0
2020-02-22 0:00,0,70,603,0
2020-02-22 1:00,0,235,687,0
2020-02-22 2:00,0,94,1073,0
2020-02-22 3:00,0,36,1078,0
2020-02-22 4:00,0,0,1313,0
2020-02-22 5:00,0,87,572,0
2020-02-22 6:00,241,381,0,0
2020-02-22 7:00,419,332,0,0
2020-02-22 8:00,431,404,0,0
2020-02-22 9:00,910,515,0,0
2020-02-22 10:00,1396,592,0,0
2020-02-22 11:00,1661,222,0,0
2020-02-22 12:00,1581,250,0,0
2020-02-22 13:00,1307,76,0,0
2020-02-22 14:00,562,0,0,0
2020-02-22 15:00,381,0,0,0
2020-02-22 16:00,881,0,0,0
2020-02-22 17:00,488,47,966,0
2020-02-22 18:00,799,61,731,0
2020-02-22 19:00,926,1158,0,0
2020-02-22 20:00,1421,274,0,0
2020-02-22 21:00,1070,1111,0,0
2020-02-22 22:00,1312,2674,0,0
2020-02-22 23:00,916,3941,0,0
2020-02-23 0:00,1015,1398,0,0
2020-02-23 1:00,246,78,0,0
2020-02-23 2:00,0,0,0,0
2020-02-23 3:00,0,0,397,0
2020-02-23 4:00,0,0,820,518
2020-02-23 5:00,0,0,484,1408
2020-02-23 6:00,0,0,499,76
2020-02-23 7:00,0,0,468,0
2020-02-23 8:00,265,0,0,0
2020-02-23 9:00,1011,0,0,0
2020-02-23 10:00,660,0,0,0
2020-02-23 11:00,108,0,0,0
2020-02-23 12:00,0,0,0,0
2020-02-23 13:00,0,0,7,0
2020-02-23 14:00,0,0,0,0
2020-02-23 15:00,0,0,529,0
2020-02-23 16:00,0,0,796,0
2020-02-23 17:00,0,0,481,0
2020-02-23 18:00,0,0,305,0
2020-02-23 19:00,0,327,0,0
2020-02-23 20:00,0,0,0,0
2020-02-23 21:00,0,0,0,0
2020-02-23 22:00,0,0,0,0
2020-02-23 23:00,0,0,0,0
2020-02-24 0:00,0,0,36,0
2020-02-24 1:00,0,0,403,0
2020-02-24 2:00,0,0,607,0
2020-02-24 3:00,0,0,872,1170
2020-02-24 4:00,0,0,1268,1080
2020-02-24 5:00,0,0,1054,1294
2020-02-24 6:00,0,0,244,249
2020-02-24 7:00,0,0,0,0
2020-02-24 8:00,0,0,0,0
2020-02-24 9:00,0,6,0,0
2020-02-24 10:00,0,0,0,0
2020-02-24 11:00,0,0,0,0
2020-02-24 12:00,0,0,0,0
2020-02-24 13:00,0,0,0,0
2020-02-24 14:00,0,0,228,0
2020-02-24 15:00,0,0,577,0
2020-02-24 16:00,0,0,1795,0
2020-02-24 17:00,0,0,2168,0
2020-02-24 18:00,0,0,2238,0
2020-02-24 19:00,0,0,1064,0
2020-02-24 20:00,0,0,480,0
2020-02-24 21:00,0,0,62,0
2020-02-24 22:00,0,3772,0,0
2020-02-24 23:00,0,3,0,0
2020-02-25 0:00,0,0,0,0
2020-02-25 1:00,0,67,0,0
2020-02-25 2:00,0,0,0,0
2020-02-25 3:00,0,0,260,0
2020-02-25 4:00,0,0,651,0
2020-02-25 5:00,0,0,0,0
2020-02-25 6:00,0,14,0,0
2020-02-25 7:00,469,158,0,0
2020-02-25 8:00,632,573,0,0
2020-02-25 9:00,1067,2453,0,0
2020-02-25 10:00,863,4060,0,0
2020-02-25 11:00,1047,2563,0,0
2020-02-25 12:00,1273,2470,0,0
2020-02-25 13:00,1044,2206,0,0
2020-02-25 14:00,606,2301,0,0
2020-02-25 15:00,168,0,565,0
2020-02-25 16:00,49,0,1801,0
2020-02-25 17:00,0,0,2513,0
2020-02-25 18:00,0,0,2411,0
2020-02-25 19:00,419,0,910,0
2020-02-25 20:00,426,0,764,0
2020-02-25 21:00,384,0,552,0
2020-02-25 22:00,388,0,759,0
2020-02-25 23:00,940,28,73,0
2020-02-26 0:00,644,128,1,0
2020-02-26 1:00,258,0,41,0
2020-02-26 2:00,0,0,159,0
2020-02-26 3:00,0,0,616,0
2020-02-26 4:00,0,0,634,0
2020-02-26 5:00,63,0,601,0
2020-02-26 6:00,176,0,1320,0
2020-02-26 7:00,48,0,1445,0
2020-02-26 8:00,435,741,660,0
2020-02-26 9:00,966,421,0,0
2020-02-26 10:00,1468,7,0,0
2020-02-26 11:00,1325,3215,0,0
2020-02-26 12:00,1233,889,0,0
2020-02-26 13:00,928,506,0,0
2020-02-26 14:00,656,63,0,0
2020-02-26 15:00,430,0,78,0
2020-02-26 16:00,301,0,882,0
2020-02-26 17:00,94,0,1906,0
2020-02-26 18:00,58,0,2357,0
2020-02-26 19:00,652,1895,908,0
2020-02-26 20:00,879,1601,296,0
2020-02-26 21:00,967,2004,0,0
2020-02-26 22:00,1207,2172,0,0
2020-02-26 23:00,1083,3315,0,0
2020-02-27 0:00,710,3459,26,0
2020-02-27 1:00,199,2800,182,0
2020-02-27 2:00,0,3928,346,0
2020-02-27 3:00,0,1726,996,0
2020-02-27 4:00,0,2728,955,0
2020-02-27 5:00,0,1257,1069,0
2020-02-27 6:00,9,1015,700,0
2020-02-27 7:00,237,975,653,0
2020-02-27 8:00,117,2017,773,0
2020-02-27 9:00,150,2431,920,0
2020-02-27 10:00,0,1335,1507,0
2020-02-27 11:00,0,1600,1437,0
2020-02-27 12:00,0,1344,1087,0
2020-02-27 13:00,0,795,1681,0
2020-02-27 14:00,0,0,2099,0
