,Syral Aalst GT,Syral Aalst ST,AALTER TJ,AMERCOEUR 1R GT,AMERCOEUR 1R ST_cur,EDF Luminus Angleur GT41,EDF Luminus Angleur GT42,EDF Luminus Angleur GT31,EDF Luminus Angleur GT32,AWIRS 4,BEERSE TJ,Beveren 2 Indaver,Beveren Ineos Phenol Chem,Beveren Sleco,Biostoom Oostende,CIERREUX TJ,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,Euro-Silo,Greenpower Oostende,EDF Luminus Ham GT31,EDF Luminus Ham GT32,EDF Luminus Ham STEG,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,Ipalle Thumaide,Beveren 3 Indaver,INESCO GT1,INESCO GT2,INESCO ST,Intradel Herstal IS,IVBO,IZEGEM,Jemeppe-sur-Sambre GT1,Jemeppe-sur-Sambre GT2,Jemeppe-sur-Sambre ST,Sappi Lanaken GT,STORA LANGERBRUGGE WKK1,STORA LANGERBRUGGE WKK2,Lillo Degussa GT1,Lillo Degussa GT2,Lillo Degussa ST,Marcinelle Energie TGV,Oorderen Bayer,Monsanto Lillo WKK EBL,EDF Luminus Ringvaart STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,EDF Luminus Seraing GT1,EDF Luminus Seraing GT2,EDF Luminus Seraing TGV,TAMINCO Gent WKK,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,T-Power,Vilvoorde GT,Vilvoorde ST,Wilmarsdonk Total GT1,Wilmarsdonk Total GT2,Wilmarsdonk Total GT3,Zandvliet Power,Zedelgem TJ,Fluxys LNG Zeebrugge WKK,Zeebrugge TJ,Zelzate 2 Knippegroen,Zelzate TJ,Zwijndrecht Lanxess GT,Zwijndrecht Lanxess ST,ISVAG,NOORDSCHOTE TJ,SCHAERBEEK SIOMAB ST1,SCHAERBEEK SIOMAB ST2,SCHAERBEEK SIOMAB ST3,Biomassa Oostende,TURBOJET VOLTA,Borealis Kallo Cogen GT_ST,E-wood,Wind OnS,Wind OffS,Solar,Ampsin-Neuville,Ardenne,Floriffoux,Grand-Malades,Ivoz-Ramet,Lieze,Monsin,Rotselaar Molen Van Doren,Overijse Bovenslagrad IJse
2020-01-02 22:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6859,0.5569,0,0.17566507,0.17566507,0.17566507,0.17566507,0.17566507,0.17566507,0.17566507,0.170754717,0.17566507
2020-01-02 23:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6765,0.5503,0,0.174524388,0.174524388,0.174524388,0.174524388,0.174524388,0.174524388,0.174524388,0.171226415,0.174524388
2020-01-03 0:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7061,0.5492,0,0.174334274,0.174334274,0.174334274,0.174334274,0.174334274,0.174334274,0.174334274,0.172169811,0.174334274
2020-01-03 1:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7294,0.5423,0,0.175094729,0.175094729,0.175094729,0.175094729,0.175094729,0.175094729,0.175094729,0.173584906,0.175094729
2020-01-03 2:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7555,0.5251,0,0.173954047,0.173954047,0.173954047,0.173954047,0.173954047,0.173954047,0.173954047,0.174056604,0.173954047
2020-01-03 3:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7684,0.5043,0,0.17357382,0.17357382,0.17357382,0.17357382,0.17357382,0.17357382,0.17357382,0.174528302,0.17357382
2020-01-03 4:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7508,0.4651,0,0.17357382,0.17357382,0.17357382,0.17357382,0.17357382,0.17357382,0.17357382,0.174528302,0.17357382
2020-01-03 5:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7124,0.4023,0,0.172243024,0.172243024,0.172243024,0.172243024,0.172243024,0.172243024,0.172243024,0.174528302,0.172243024
2020-01-03 6:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5746,0.3849,0,0.170722114,0.170722114,0.170722114,0.170722114,0.170722114,0.170722114,0.170722114,0.174528302,0.170722114
2020-01-03 7:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4588,0.3385,0,0.171102341,0.171102341,0.171102341,0.171102341,0.171102341,0.171102341,0.171102341,0.173113208,0.171102341
2020-01-03 8:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4572,0.3169,0.011,0.168250636,0.168250636,0.168250636,0.168250636,0.168250636,0.168250636,0.168250636,0.173113208,0.168250636
2020-01-03 9:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5297,0.3246,0.036,0.16691984,0.16691984,0.16691984,0.16691984,0.16691984,0.16691984,0.16691984,0.254716981,0.16691984
2020-01-03 10:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5949,0.3548,0.061,0.168440749,0.168440749,0.168440749,0.168440749,0.168440749,0.168440749,0.168440749,0.341981132,0.168440749
2020-01-03 11:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6433,0.3495,0.066,0.170151773,0.170151773,0.170151773,0.170151773,0.170151773,0.170151773,0.170151773,0.277830189,0.170151773
2020-01-03 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7107,0.3552,0.051,0.170532,0.170532,0.170532,0.170532,0.170532,0.170532,0.170532,0.241981132,0.170532
2020-01-03 13:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7839,0.4145,0.029,0.176045298,0.176045298,0.176045298,0.176045298,0.176045298,0.176045298,0.176045298,0.221698113,0.176045298
2020-01-03 14:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8352,0.5067,0.008,0.181558595,0.181558595,0.181558595,0.181558595,0.181558595,0.181558595,0.181558595,0.210377358,0.181558595
2020-01-03 15:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8705,0.5774,0,0.187262007,0.187262007,0.187262007,0.187262007,0.187262007,0.187262007,0.187262007,0.203773585,0.187262007
2020-01-03 16:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8863,0.6328,0,0.195817124,0.195817124,0.195817124,0.195817124,0.195817124,0.195817124,0.195817124,0.201415094,0.195817124
2020-01-03 17:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8835,0.6847,0,0.207223947,0.207223947,0.207223947,0.207223947,0.207223947,0.207223947,0.207223947,0.201886792,0.207223947
2020-01-03 18:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8615,0.705,0,0.212927358,0.212927358,0.212927358,0.212927358,0.212927358,0.212927358,0.212927358,0.202830189,0.212927358
2020-01-03 19:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7796,0.7154,0,0.214828495,0.214828495,0.214828495,0.214828495,0.214828495,0.214828495,0.214828495,0.206132075,0.214828495
2020-01-03 20:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6477,0.6932,0,0.216729632,0.216729632,0.216729632,0.216729632,0.216729632,0.216729632,0.216729632,0.209433962,0.216729632
2020-01-03 21:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4677,0.6333,0,0.218630769,0.218630769,0.218630769,0.218630769,0.218630769,0.218630769,0.218630769,0.213679245,0.218630769
2020-01-03 22:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2994,0.5259,0,0.218630769,0.218630769,0.218630769,0.218630769,0.218630769,0.218630769,0.218630769,0.221226415,0.218630769
2020-01-03 23:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.187,0.4102,0,0.214828495,0.214828495,0.214828495,0.214828495,0.214828495,0.214828495,0.214828495,0.233018868,0.214828495
2020-01-04 0:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1325,0.3031,0,0.211026221,0.211026221,0.211026221,0.211026221,0.211026221,0.211026221,0.211026221,0.246226415,0.211026221
2020-01-04 1:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1263,0.2549,0,0.209125084,0.209125084,0.209125084,0.209125084,0.209125084,0.209125084,0.209125084,0.257075472,0.209125084
2020-01-04 2:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1505,0.2373,0,0.203421672,0.203421672,0.203421672,0.203421672,0.203421672,0.203421672,0.203421672,0.265566038,0.203421672
2020-01-04 3:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1873,0.2452,0,0.199619398,0.199619398,0.199619398,0.199619398,0.199619398,0.199619398,0.199619398,0.271226415,0.199619398
2020-01-04 4:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.239,0.263,0,0.199619398,0.199619398,0.199619398,0.199619398,0.199619398,0.199619398,0.199619398,0.273584906,0.199619398
2020-01-04 5:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2893,0.2734,0,0.199619398,0.199619398,0.199619398,0.199619398,0.199619398,0.199619398,0.199619398,0.273584906,0.199619398
2020-01-04 6:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3309,0.2784,0,0.199619398,0.199619398,0.199619398,0.199619398,0.199619398,0.199619398,0.199619398,0.270754717,0.199619398
2020-01-04 7:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3117,0.2984,0,0.199619398,0.199619398,0.199619398,0.199619398,0.199619398,0.199619398,0.199619398,0.266981132,0.199619398
2020-01-04 8:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.241,0.2953,0.003,0.197718261,0.197718261,0.197718261,0.197718261,0.197718261,0.197718261,0.197718261,0.262264151,0.197718261
2020-01-04 9:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1893,0.3022,0.016,0.195817124,0.195817124,0.195817124,0.195817124,0.195817124,0.195817124,0.195817124,0.256603774,0.195817124
2020-01-04 10:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1961,0.3144,0.026,0.193915987,0.193915987,0.193915987,0.193915987,0.193915987,0.193915987,0.193915987,0.251886792,0.193915987
2020-01-04 11:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2241,0.3292,0.041,0.19201485,0.19201485,0.19201485,0.19201485,0.19201485,0.19201485,0.19201485,0.247169811,0.19201485
2020-01-04 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2725,0.3187,0.05,0.186311438,0.186311438,0.186311438,0.186311438,0.186311438,0.186311438,0.186311438,0.242924528,0.186311438
2020-01-04 13:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3513,0.2995,0.043,0.185170756,0.185170756,0.185170756,0.185170756,0.185170756,0.185170756,0.185170756,0.238679245,0.185170756
2020-01-04 14:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4269,0.2915,0.024,0.186691666,0.186691666,0.186691666,0.186691666,0.186691666,0.186691666,0.186691666,0.23490566,0.186691666
2020-01-04 15:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5148,0.3323,0.001,0.187262007,0.187262007,0.187262007,0.187262007,0.187262007,0.187262007,0.187262007,0.230660377,0.187262007
2020-01-04 16:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5764,0.3774,0,0.188592803,0.188592803,0.188592803,0.188592803,0.188592803,0.188592803,0.188592803,0.227830189,0.188592803
2020-01-04 17:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5882,0.3935,0,0.188402689,0.188402689,0.188402689,0.188402689,0.188402689,0.188402689,0.188402689,0.224528302,0.188402689
2020-01-04 18:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5929,0.4062,0,0.187642234,0.187642234,0.187642234,0.187642234,0.187642234,0.187642234,0.187642234,0.221698113,0.187642234
2020-01-04 19:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5946,0.4224,0,0.187262007,0.187262007,0.187262007,0.187262007,0.187262007,0.187262007,0.187262007,0.218867925,0.187262007
2020-01-04 20:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5772,0.4476,0,0.185170756,0.185170756,0.185170756,0.185170756,0.185170756,0.185170756,0.185170756,0.216981132,0.185170756
2020-01-04 21:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5091,0.4432,0,0.185741097,0.185741097,0.185741097,0.185741097,0.185741097,0.185741097,0.185741097,0.215566038,0.185741097
2020-01-04 22:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4431,0.4226,0,0.185170756,0.185170756,0.185170756,0.185170756,0.185170756,0.185170756,0.185170756,0.213679245,0.185170756
2020-01-04 23:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.395,0.3644,0,0.182889391,0.182889391,0.182889391,0.182889391,0.182889391,0.182889391,0.182889391,0.212264151,0.182889391
2020-01-05 0:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3611,0.3314,0,0.18231905,0.18231905,0.18231905,0.18231905,0.18231905,0.18231905,0.18231905,0.211792453,0.18231905
